,Unnamed: 0,Unnamed: 1,Unnamed: 2,price,CO2_emissions,url,is_electric,autonomous_range
1237,CITROEN,C5-Aircross,1.2 PureTech 130 S&S C-Series EAT8,35500.0,147,https://www.latribuneauto.com/caracteristiques-voitures-neuves/CITROEN/modele/C5-Aircross,False,
1238,CITROEN,C5-Aircross,225 e-EAT8 Feel,41750.0,31,https://www.latribuneauto.com/caracteristiques-voitures-neuves/CITROEN/modele/C5-Aircross,False,
1239,CITROEN,C5-Aircross,225 e-EAT8 Feel Pack,44050.0,31,https://www.latribuneauto.com/caracteristiques-voitures-neuves/CITROEN/modele/C5-Aircross,False,
1240,CITROEN,C5-Aircross,225 e-EAT8 Shine,45800.0,31,https://www.latribuneauto.com/caracteristiques-voitures-neuves/CITROEN/modele/C5-Aircross,False,
1241,CITROEN,C5-Aircross,225 e-EAT8 Shine Pack,47250.0,31,https://www.latribuneauto.com/caracteristiques-voitures-neuves/CITROEN/modele/C5-Aircross,False,
1242,CITROEN,C5-Aircross,225 e-EAT8 C-Series,44200.0,31,https://www.latribuneauto.com/caracteristiques-voitures-neuves/CITROEN/modele/C5-Aircross,False,
1243,CITROEN,C5-Aircross,1.5 BlueHDi 130 S&S Live,30600.0,129,https://www.latribuneauto.com/caracteristiques-voitures-neuves/CITROEN/modele/C5-Aircross,False,
1244,CITROEN,C5-Aircross,1.5 BlueHDi 130 S&S Feel,33100.0,130,https://www.latribuneauto.com/caracteristiques-voitures-neuves/CITROEN/modele/C5-Aircross,False,
1245,CITROEN,C5-Aircross,1.5 BlueHDi 130 S&S Feel Pack,34750.0,129,https://www.latribuneauto.com/caracteristiques-voitures-neuves/CITROEN/modele/C5-Aircross,False,
1246,CITROEN,C5-Aircross,1.5 BlueHDi 130 S&S Shine,36700.0,130,https://www.latribuneauto.com/caracteristiques-voitures-neuves/CITROEN/modele/C5-Aircross,False,
1247,CITROEN,C5-Aircross,1.5 BlueHDi 130 S&S Feel EAT8,35150.0,136,https://www.latribuneauto.com/caracteristiques-voitures-neuves/CITROEN/modele/C5-Aircross,False,
1248,CITROEN,C5-Aircross,1.5 BlueHDi 130 S&S Feel Pack EAT8,36800.0,136,https://www.latribuneauto.com/caracteristiques-voitures-neuves/CITROEN/modele/C5-Aircross,False,
1249,CITROEN,C5-Aircross,1.5 BlueHDi 130 S&S Shine EAT8,38750.0,136,https://www.latribuneauto.com/caracteristiques-voitures-neuves/CITROEN/modele/C5-Aircross,False,
1250,CITROEN,C5-Aircross,1.5 BlueHDi 130 S&S Shine Pack EAT8,40200.0,136,https://www.latribuneauto.com/caracteristiques-voitures-neuves/CITROEN/modele/C5-Aircross,False,
1251,CITROEN,C5-Aircross,1.5 BlueHDi 130 S&S C-Series,35250.0,129,https://www.latribuneauto.com/caracteristiques-voitures-neuves/CITROEN/modele/C5-Aircross,False,
1252,CITROEN,C5-Aircross,1.5 BlueHDi 130 S&S C-Series EAT8,37300.0,136,https://www.latribuneauto.com/caracteristiques-voitures-neuves/CITROEN/modele/C5-Aircross,False,
1253,CITROEN,C5-X,1.2 PureTech 130 S&S EAT8 Feel,32900.0,136,https://www.latribuneauto.com/caracteristiques-voitures-neuves/CITROEN/modele/C5-X,False,
1254,CITROEN,C5-X,1.2 PureTech 130 S&S EAT8 Feel Pack,35400.0,135,https://www.latribuneauto.com/caracteristiques-voitures-neuves/CITROEN/modele/C5-X,False,
1255,CITROEN,C5-X,1.2 PureTech 130 S&S EAT8 Shine,38000.0,136,https://www.latribuneauto.com/caracteristiques-voitures-neuves/CITROEN/modele/C5-X,False,
1256,CITROEN,C5-X,1.6 PureTech 180 S&S EAT8 Shine,40500.0,147,https://www.latribuneauto.com/caracteristiques-voitures-neuves/CITROEN/modele/C5-X,False,
1257,CITROEN,C5-X,1.6 PureTech 180 S&S EAT8 Shine Pack,42500.0,147,https://www.latribuneauto.com/caracteristiques-voitures-neuves/CITROEN/modele/C5-X,False,
1258,CITROEN,C5-X,1.6 Hybrid 225 e-EAT8 Feel Pack,44950.0,29,https://www.latribuneauto.com/caracteristiques-voitures-neuves/CITROEN/modele/C5-X,False,
1259,CITROEN,C5-X,1.6 Hybrid 225 e-EAT8 Shine,47550.0,30,https://www.latribuneauto.com/caracteristiques-voitures-neuves/CITROEN/modele/C5-X,False,
1260,CITROEN,C5-X,1.6 Hybrid 225 e-EAT8 Shine Pack,49550.0,30,https://www.latribuneauto.com/caracteristiques-voitures-neuves/CITROEN/modele/C5-X,False,
1261,CITROEN,e-Berlingo,100 kW 50 kWh Live,35300.0,0,https://www.latribuneauto.com/caracteristiques-voitures-neuves/CITROEN/modele/e-Berlingo,True,280
1262,CITROEN,e-Berlingo,100 kW 50 kWh Feel,36800.0,0,https://www.latribuneauto.com/caracteristiques-voitures-neuves/CITROEN/modele/e-Berlingo,True,280
1263,CITROEN,e-Berlingo,100 kW 50 kWh Feel Pack,38150.0,0,https://www.latribuneauto.com/caracteristiques-voitures-neuves/CITROEN/modele/e-Berlingo,True,280
1264,CITROEN,e-Berlingo,100 kW 50 kWh Shine,39650.0,0,https://www.latribuneauto.com/caracteristiques-voitures-neuves/CITROEN/modele/e-Berlingo,True,280
1265,CITROEN,e-Berlingo-XL,100 kW 50 kWh Feel Pack,39150.0,0,https://www.latribuneauto.com/caracteristiques-voitures-neuves/CITROEN/modele/e-Berlingo-XL,True,280
1266,CITROEN,e-C4,100 kW 50 kWh Feel,35600.0,0,https://www.latribuneauto.com/caracteristiques-voitures-neuves/CITROEN/modele/e-C4,True,350
1267,CITROEN,e-C4,100 kW 50 kWh Feel Pack,36700.0,0,https://www.latribuneauto.com/caracteristiques-voitures-neuves/CITROEN/modele/e-C4,True,350
1268,CITROEN,e-C4,100 kW 50 kWh Shine,37600.0,0,https://www.latribuneauto.com/caracteristiques-voitures-neuves/CITROEN/modele/e-C4,True,350
1269,CITROEN,e-C4,100 kW 50 kWh Shine Pack,38800.0,0,https://www.latribuneauto.com/caracteristiques-voitures-neuves/CITROEN/modele/e-C4,True,350
1270,CITROEN,Grand-C4-SpaceTourer,1.2 PureTech 130 S&S Feel,30600.0,139,https://www.latribuneauto.com/caracteristiques-voitures-neuves/CITROEN/modele/Grand-C4-SpaceTourer,False,
1271,CITROEN,Grand-C4-SpaceTourer,1.2 PureTech 130 S&S Shine,33250.0,140,https://www.latribuneauto.com/caracteristiques-voitures-neuves/CITROEN/modele/Grand-C4-SpaceTourer,False,
1272,CITROEN,Grand-C4-SpaceTourer,1.2 PureTech 130 S&S Shine Pack,35600.0,140,https://www.latribuneauto.com/caracteristiques-voitures-neuves/CITROEN/modele/Grand-C4-SpaceTourer,False,
1273,CITROEN,Grand-C4-SpaceTourer,1.2 PureTech 130 S&S Feel EAT8,32700.0,148,https://www.latribuneauto.com/caracteristiques-voitures-neuves/CITROEN/modele/Grand-C4-SpaceTourer,False,
1274,CITROEN,Grand-C4-SpaceTourer,1.2 PureTech 130 S&S Shine EAT8,35350.0,149,https://www.latribuneauto.com/caracteristiques-voitures-neuves/CITROEN/modele/Grand-C4-SpaceTourer,False,
1275,CITROEN,Grand-C4-SpaceTourer,1.2 PureTech 130 S&S Shine Pack EAT8,37700.0,149,https://www.latribuneauto.com/caracteristiques-voitures-neuves/CITROEN/modele/Grand-C4-SpaceTourer,False,
1276,CITROEN,Grand-C4-SpaceTourer,1.5 BlueHDi 130 S&S Feel,32800.0,128,https://www.latribuneauto.com/caracteristiques-voitures-neuves/CITROEN/modele/Grand-C4-SpaceTourer,False,
1277,CITROEN,Grand-C4-SpaceTourer,1.5 BlueHDi 130 S&S Shine,35450.0,129,https://www.latribuneauto.com/caracteristiques-voitures-neuves/CITROEN/modele/Grand-C4-SpaceTourer,False,
1278,CITROEN,Grand-C4-SpaceTourer,1.5 BlueHDi 130 S&S Shine Pack,37800.0,129,https://www.latribuneauto.com/caracteristiques-voitures-neuves/CITROEN/modele/Grand-C4-SpaceTourer,False,
1279,CITROEN,Grand-C4-SpaceTourer,1.5 BlueHDi 130 S&S Feel EAT8,34850.0,135,https://www.latribuneauto.com/caracteristiques-voitures-neuves/CITROEN/modele/Grand-C4-SpaceTourer,False,
1280,CITROEN,Grand-C4-SpaceTourer,1.5 BlueHDi 130 S&S Shine EAT8,37500.0,136,https://www.latribuneauto.com/caracteristiques-voitures-neuves/CITROEN/modele/Grand-C4-SpaceTourer,False,
1281,CITROEN,Grand-C4-SpaceTourer,1.5 BlueHDi 130 S&S Shine Pack EAT8,39850.0,136,https://www.latribuneauto.com/caracteristiques-voitures-neuves/CITROEN/modele/Grand-C4-SpaceTourer,False,
1282,CITROEN,Grand-C4-SpaceTourer,2.0 BlueHDi 160 S&S EAT8 Shine,39050.0,151,https://www.latribuneauto.com/caracteristiques-voitures-neuves/CITROEN/modele/Grand-C4-SpaceTourer,False,
1283,CITROEN,Grand-C4-SpaceTourer,2.0 BlueHDi 160 S&S EAT8 Shine Pack,41400.0,151,https://www.latribuneauto.com/caracteristiques-voitures-neuves/CITROEN/modele/Grand-C4-SpaceTourer,False,
1284,CUPRA,Ateca,2.0 TSI 300 DSG 7 4Drive,44500.0,201,https://www.latribuneauto.com/caracteristiques-voitures-neuves/CUPRA/modele/Ateca,False,
1285,CUPRA,Born,204 ch 58 kWh V,40250.0,0,https://www.latribuneauto.com/caracteristiques-voitures-neuves/CUPRA/modele/Born,True,395.424
1286,CUPRA,Formentor,1.5 TSI 150 V,34200.0,142,https://www.latribuneauto.com/caracteristiques-voitures-neuves/CUPRA/modele/Formentor,False,
1287,CUPRA,Formentor,1.5 TSI 150 DSG7 V,36100.0,150,https://www.latribuneauto.com/caracteristiques-voitures-neuves/CUPRA/modele/Formentor,False,
1288,CUPRA,Formentor,2.0 TSI 190 DSG7 V,40400.0,171,https://www.latribuneauto.com/caracteristiques-voitures-neuves/CUPRA/modele/Formentor,False,
1289,CUPRA,Formentor,2.0 TSI 245 DSG7 VZ,42600.0,173,https://www.latribuneauto.com/caracteristiques-voitures-neuves/CUPRA/modele/Formentor,False,
1290,CUPRA,Formentor,2.0 TSI 310 DSG7 4Drive VZ,46900.0,192,https://www.latribuneauto.com/caracteristiques-voitures-neuves/CUPRA/modele/Formentor,False,
1291,CUPRA,Formentor,1.4 e-Hybrid 204 DSG6 V,42700.0,27,https://www.latribuneauto.com/caracteristiques-voitures-neuves/CUPRA/modele/Formentor,False,
1292,CUPRA,Formentor,1.4 e-Hybrid 245 DSG6 VZ,46900.0,33,https://www.latribuneauto.com/caracteristiques-voitures-neuves/CUPRA/modele/Formentor,False,
1293,CUPRA,Formentor,2.0 TDI 150 V,37500.0,124,https://www.latribuneauto.com/caracteristiques-voitures-neuves/CUPRA/modele/Formentor,False,
1294,CUPRA,Formentor,2.0 TDI 150 DSG7 4Drive V,41400.0,152,https://www.latribuneauto.com/caracteristiques-voitures-neuves/CUPRA/modele/Formentor,False,
1295,CUPRA,Leon,2.0 TSI 245 DSG7 V,38700.0,163,https://www.latribuneauto.com/caracteristiques-voitures-neuves/CUPRA/modele/Leon,False,
1296,CUPRA,Leon,2.0 TSI 300 DSG7 VZ,41320.0,172,https://www.latribuneauto.com/caracteristiques-voitures-neuves/CUPRA/modele/Leon,False,
1297,CUPRA,Leon,1.4 e-Hybrid 204 DSG6 V,40610.0,27,https://www.latribuneauto.com/caracteristiques-voitures-neuves/CUPRA/modele/Leon,False,
1298,CUPRA,Leon,1.4 e-Hybrid 245 DSG6 VZ,41910.0,30,https://www.latribuneauto.com/caracteristiques-voitures-neuves/CUPRA/modele/Leon,False,
1299,CUPRA,Leon-Sportstourer,2.0 TSI 245 DSG7 V,40250.0,164,https://www.latribuneauto.com/caracteristiques-voitures-neuves/CUPRA/modele/Leon-Sportstourer,False,
1300,CUPRA,Leon-Sportstourer,2.0 TSI 300 DSG7 VZ,42870.0,171,https://www.latribuneauto.com/caracteristiques-voitures-neuves/CUPRA/modele/Leon-Sportstourer,False,
1301,CUPRA,Leon-Sportstourer,2.0 TSI 310 DSG7 4D VZ,45570.0,186,https://www.latribuneauto.com/caracteristiques-voitures-neuves/CUPRA/modele/Leon-Sportstourer,False,
1302,CUPRA,Leon-Sportstourer,1.4 e-Hybrid 204 DSG6 V,42160.0,27,https://www.latribuneauto.com/caracteristiques-voitures-neuves/CUPRA/modele/Leon-Sportstourer,False,
1303,CUPRA,Leon-Sportstourer,1.4 e-Hybrid 245 DSG6 VZ,43460.0,31,https://www.latribuneauto.com/caracteristiques-voitures-neuves/CUPRA/modele/Leon-Sportstourer,False,
1304,DACIA,Duster,1.3 TCe 130 Confort,19850.0,140,https://www.latribuneauto.com/caracteristiques-voitures-neuves/DACIA/modele/Duster,False,
1305,DACIA,Duster,1.3 TCe 130 Prestige,21100.0,140,https://www.latribuneauto.com/caracteristiques-voitures-neuves/DACIA/modele/Duster,False,
1306,DACIA,Duster,1.3 TCe 150 EDC Confort,22150.0,141,https://www.latribuneauto.com/caracteristiques-voitures-neuves/DACIA/modele/Duster,False,
1307,DACIA,Duster,1.3 TCe 150 EDC Prestige,23400.0,141,https://www.latribuneauto.com/caracteristiques-voitures-neuves/DACIA/modele/Duster,False,
1308,DACIA,Duster,0.9 Eco-G 100 4x2 Confort,18150.0,125,https://www.latribuneauto.com/caracteristiques-voitures-neuves/DACIA/modele/Duster,False,
1309,DACIA,Duster,0.9 Eco-G 100 4x2 Prestige,19400.0,125,https://www.latribuneauto.com/caracteristiques-voitures-neuves/DACIA/modele/Duster,False,
1310,DACIA,Duster,1.5 Blue dCi 115 4x2 Essentiel,17990.0,127,https://www.latribuneauto.com/caracteristiques-voitures-neuves/DACIA/modele/Duster,False,
1311,DACIA,Duster,1.5 Blue dCi 115 4x2 Confort,20350.0,127,https://www.latribuneauto.com/caracteristiques-voitures-neuves/DACIA/modele/Duster,False,
1312,DACIA,Duster,1.5 Blue dCi 115 4x2 Prestige,21600.0,127,https://www.latribuneauto.com/caracteristiques-voitures-neuves/DACIA/modele/Duster,False,
1313,DACIA,Duster,1.5 Blue dCi 115 4x4 Essentiel,20290.0,138,https://www.latribuneauto.com/caracteristiques-voitures-neuves/DACIA/modele/Duster,False,
1314,DACIA,Duster,1.5 Blue dCi 115 4x4 Confort,22650.0,138,https://www.latribuneauto.com/caracteristiques-voitures-neuves/DACIA/modele/Duster,False,
1315,DACIA,Duster,1.5 Blue dCi 115 4x4 Prestige,23900.0,138,https://www.latribuneauto.com/caracteristiques-voitures-neuves/DACIA/modele/Duster,False,
1316,DACIA,Duster,1.3 TCe 130 Extreme,22300.0,140,https://www.latribuneauto.com/caracteristiques-voitures-neuves/DACIA/modele/Duster,False,
1317,DACIA,Duster,1.3 TCe 150 EDC Extreme,24600.0,141,https://www.latribuneauto.com/caracteristiques-voitures-neuves/DACIA/modele/Duster,False,
1318,DACIA,Duster,0.9 Eco-G 100 4x2 Essentiel,15490.0,125,https://www.latribuneauto.com/caracteristiques-voitures-neuves/DACIA/modele/Duster,False,
1319,DACIA,Duster,0.9 Eco-G 100 4x2 Prestige+,19700.0,125,https://www.latribuneauto.com/caracteristiques-voitures-neuves/DACIA/modele/Duster,False,
1320,DACIA,Duster,0.9 Eco-G 100 4x2 Extreme,20600.0,125,https://www.latribuneauto.com/caracteristiques-voitures-neuves/DACIA/modele/Duster,False,
1321,DACIA,Duster,1.5 Blue dCi 115 4x2 Prestige+,22100.0,127,https://www.latribuneauto.com/caracteristiques-voitures-neuves/DACIA/modele/Duster,False,
1322,DACIA,Duster,1.5 Blue dCi 115 4x2 Extreme,22800.0,127,https://www.latribuneauto.com/caracteristiques-voitures-neuves/DACIA/modele/Duster,False,
1323,DACIA,Duster,1.5 Blue dCi 115 4x4 Extreme,25100.0,138,https://www.latribuneauto.com/caracteristiques-voitures-neuves/DACIA/modele/Duster,False,
1324,DACIA,Jogger,Eco-G 100 Essentiel,16900.0,119,https://www.latribuneauto.com/caracteristiques-voitures-neuves/DACIA/modele/Jogger,False,
1325,DACIA,Jogger,Eco-G 100 Confort,18600.0,119,https://www.latribuneauto.com/caracteristiques-voitures-neuves/DACIA/modele/Jogger,False,
1326,DACIA,Jogger,Eco-G 100 Extrême,19600.0,119,https://www.latribuneauto.com/caracteristiques-voitures-neuves/DACIA/modele/Jogger,False,
1327,DACIA,Jogger,Eco-G 100 Extrême plus,20300.0,119,https://www.latribuneauto.com/caracteristiques-voitures-neuves/DACIA/modele/Jogger,False,
1328,DACIA,Jogger,TCe 110 Essentiel,15990.0,127,https://www.latribuneauto.com/caracteristiques-voitures-neuves/DACIA/modele/Jogger,False,
1329,DACIA,Jogger,TCe 110 Confort,18300.0,127,https://www.latribuneauto.com/caracteristiques-voitures-neuves/DACIA/modele/Jogger,False,
1330,DACIA,Jogger,TCe 110 Extrême,19300.0,127,https://www.latribuneauto.com/caracteristiques-voitures-neuves/DACIA/modele/Jogger,False,
1331,DACIA,Jogger,TCe 110 Extrême plus,19800.0,127,https://www.latribuneauto.com/caracteristiques-voitures-neuves/DACIA/modele/Jogger,False,
1332,DACIA,Jogger-7-places,Eco-G 100 Essentiel,17700.0,119,https://www.latribuneauto.com/caracteristiques-voitures-neuves/DACIA/modele/Jogger-7-places,False,
1333,DACIA,Jogger-7-places,Eco-G 100 Confort,19400.0,119,https://www.latribuneauto.com/caracteristiques-voitures-neuves/DACIA/modele/Jogger-7-places,False,
1334,DACIA,Jogger-7-places,Eco-G 100 Extrême,20400.0,119,https://www.latribuneauto.com/caracteristiques-voitures-neuves/DACIA/modele/Jogger-7-places,False,
1335,DACIA,Jogger-7-places,Eco-G 100 Extrême plus,21100.0,119,https://www.latribuneauto.com/caracteristiques-voitures-neuves/DACIA/modele/Jogger-7-places,False,
1336,DACIA,Jogger-7-places,TCe 110 Essentiel,17400.0,127,https://www.latribuneauto.com/caracteristiques-voitures-neuves/DACIA/modele/Jogger-7-places,False,
1337,DACIA,Jogger-7-places,TCe 110 Confort,19100.0,127,https://www.latribuneauto.com/caracteristiques-voitures-neuves/DACIA/modele/Jogger-7-places,False,
1338,DACIA,Jogger-7-places,TCe 110 Extrême,20100.0,127,https://www.latribuneauto.com/caracteristiques-voitures-neuves/DACIA/modele/Jogger-7-places,False,
1339,DACIA,Jogger-7-places,TCe 110 Extrême plus,20600.0,127,https://www.latribuneauto.com/caracteristiques-voitures-neuves/DACIA/modele/Jogger-7-places,False,
1340,DACIA,Sandero,1.0 SCe 65 Essentiel,10790.0,120,https://www.latribuneauto.com/caracteristiques-voitures-neuves/DACIA/modele/Sandero,False,
1341,DACIA,Sandero,1.0 SCe 65 Confort,12790.0,120,https://www.latribuneauto.com/caracteristiques-voitures-neuves/DACIA/modele/Sandero,False,
1342,DACIA,Sandero,1.0 TCe 90 Confort,14090.0,119,https://www.latribuneauto.com/caracteristiques-voitures-neuves/DACIA/modele/Sandero,False,
1343,DACIA,Sandero,1.0 TCe 90 CVT Confort,15690.0,131,https://www.latribuneauto.com/caracteristiques-voitures-neuves/DACIA/modele/Sandero,False,
1344,DACIA,Sandero,1.0 Eco-G 100 Essentiel,13090.0,108,https://www.latribuneauto.com/caracteristiques-voitures-neuves/DACIA/modele/Sandero,False,
1345,DACIA,Sandero,1.0 Eco-G 100 Confort,14590.0,108,https://www.latribuneauto.com/caracteristiques-voitures-neuves/DACIA/modele/Sandero,False,
1346,DACIA,Sandero-Stepway,1.0 TCe 90 Essentiel,14290.0,119,https://www.latribuneauto.com/caracteristiques-voitures-neuves/DACIA/modele/Sandero-Stepway,False,
1347,DACIA,Sandero-Stepway,1.0 TCe 90 Confort,15590.0,119,https://www.latribuneauto.com/caracteristiques-voitures-neuves/DACIA/modele/Sandero-Stepway,False,
1348,DACIA,Sandero-Stepway,1.0 TCe 90 CVT Confort,17190.0,131,https://www.latribuneauto.com/caracteristiques-voitures-neuves/DACIA/modele/Sandero-Stepway,False,
1349,DACIA,Sandero-Stepway,1.0 Eco-G 100 Essentiel,14790.0,108,https://www.latribuneauto.com/caracteristiques-voitures-neuves/DACIA/modele/Sandero-Stepway,False,
1350,DACIA,Sandero-Stepway,1.0 Eco-G 100 Confort,16090.0,108,https://www.latribuneauto.com/caracteristiques-voitures-neuves/DACIA/modele/Sandero-Stepway,False,
1351,DACIA,Spring,Confort,19290.0,0,https://www.latribuneauto.com/caracteristiques-voitures-neuves/DACIA/modele/Spring,True,230
1352,DACIA,Spring,Confort Plus,20790.0,0,https://www.latribuneauto.com/caracteristiques-voitures-neuves/DACIA/modele/Spring,True,230
1353,DS,DS-3-Crossback,1.2 PureTech 100 Chic,24900.0,128,https://www.latribuneauto.com/caracteristiques-voitures-neuves/DS/modele/DS-3-Crossback,False,
1354,DS,DS-3-Crossback,1.2 PureTech 100 So Chic,27700.0,128,https://www.latribuneauto.com/caracteristiques-voitures-neuves/DS/modele/DS-3-Crossback,False,
1355,DS,DS-3-Crossback,1.2 PureTech 100 Performance Line,27900.0,128,https://www.latribuneauto.com/caracteristiques-voitures-neuves/DS/modele/DS-3-Crossback,False,
1356,DS,DS-3-Crossback,1.2 PureTech 130 Automatique Chic,27900.0,137,https://www.latribuneauto.com/caracteristiques-voitures-neuves/DS/modele/DS-3-Crossback,False,
1357,DS,DS-3-Crossback,1.2 PureTech 130 Automatique So Chic,30700.0,137,https://www.latribuneauto.com/caracteristiques-voitures-neuves/DS/modele/DS-3-Crossback,False,
1358,DS,DS-3-Crossback,1.2 PureTech 130 Automatique Performance Line,30900.0,137,https://www.latribuneauto.com/caracteristiques-voitures-neuves/DS/modele/DS-3-Crossback,False,
1359,DS,DS-3-Crossback,1.2 PureTech 130 Automatique Performance Line Plus,34300.0,137,https://www.latribuneauto.com/caracteristiques-voitures-neuves/DS/modele/DS-3-Crossback,False,
1360,DS,DS-3-Crossback,1.2 PureTech 130 Automatique Grand Chic,36900.0,137,https://www.latribuneauto.com/caracteristiques-voitures-neuves/DS/modele/DS-3-Crossback,False,
1361,DS,DS-3-Crossback,1.2 PureTech 155 Automatique Performance Line Plus,35800.0,143,https://www.latribuneauto.com/caracteristiques-voitures-neuves/DS/modele/DS-3-Crossback,False,
1362,DS,DS-3-Crossback,1.2 PureTech 155 Automatique Grand Chic,37500.0,143,https://www.latribuneauto.com/caracteristiques-voitures-neuves/DS/modele/DS-3-Crossback,False,
1363,DS,DS-3-Crossback,1.2 PureTech 100 Connected Chic,30400.0,128,https://www.latribuneauto.com/caracteristiques-voitures-neuves/DS/modele/DS-3-Crossback,False,
1364,DS,DS-3-Crossback,1.2 PureTech 130 Automatique Connected Chic,33400.0,137,https://www.latribuneauto.com/caracteristiques-voitures-neuves/DS/modele/DS-3-Crossback,False,
1365,DS,DS-3-Crossback,1.2 PureTech 130 Automatique Ines de la Fressange Paris,36400.0,137,https://www.latribuneauto.com/caracteristiques-voitures-neuves/DS/modele/DS-3-Crossback,False,
1366,DS,DS-3-Crossback,1.2 PureTech 155 Automatique Ines de la Fressange Paris,37900.0,143,https://www.latribuneauto.com/caracteristiques-voitures-neuves/DS/modele/DS-3-Crossback,False,
1367,DS,DS-3-Crossback,E-Tense 136 Chic,37000.0,0,https://www.latribuneauto.com/caracteristiques-voitures-neuves/DS/modele/DS-3-Crossback,True,320
1368,DS,DS-3-Crossback,E-Tense 136 So Chic,39800.0,0,https://www.latribuneauto.com/caracteristiques-voitures-neuves/DS/modele/DS-3-Crossback,True,320
1369,DS,DS-3-Crossback,E-Tense 136 Performance Line,40000.0,0,https://www.latribuneauto.com/caracteristiques-voitures-neuves/DS/modele/DS-3-Crossback,True,320
1370,DS,DS-3-Crossback,E-Tense 136 Performance Line Plus,43400.0,0,https://www.latribuneauto.com/caracteristiques-voitures-neuves/DS/modele/DS-3-Crossback,True,320
1371,DS,DS-3-Crossback,E-Tense 136 Grand Chic,45100.0,0,https://www.latribuneauto.com/caracteristiques-voitures-neuves/DS/modele/DS-3-Crossback,True,320
1372,DS,DS-3-Crossback,E-Tense 136 Connected Chic,42500.0,0,https://www.latribuneauto.com/caracteristiques-voitures-neuves/DS/modele/DS-3-Crossback,True,320
1373,DS,DS-3-Crossback,E-Tense 136 Ines de la Fressange Paris,45500.0,0,https://www.latribuneauto.com/caracteristiques-voitures-neuves/DS/modele/DS-3-Crossback,True,320
1374,DS,DS-3-Crossback,1.5 BlueHDi 100 Chic,25900.0,119,https://www.latribuneauto.com/caracteristiques-voitures-neuves/DS/modele/DS-3-Crossback,False,
1375,DS,DS-3-Crossback,1.5 BlueHDi 100 So Chic,28700.0,119,https://www.latribuneauto.com/caracteristiques-voitures-neuves/DS/modele/DS-3-Crossback,False,
1376,DS,DS-3-Crossback,1.5 BlueHDi 100 Performance Line,28900.0,119,https://www.latribuneauto.com/caracteristiques-voitures-neuves/DS/modele/DS-3-Crossback,False,
1377,DS,DS-3-Crossback,1.5 BlueHDi 130 Automatique So Chic,31700.0,126,https://www.latribuneauto.com/caracteristiques-voitures-neuves/DS/modele/DS-3-Crossback,False,
1378,DS,DS-3-Crossback,1.5 BlueHDi 130 Automatique Performance Line,31900.0,126,https://www.latribuneauto.com/caracteristiques-voitures-neuves/DS/modele/DS-3-Crossback,False,
1379,DS,DS-3-Crossback,1.5 BlueHDi 130 Automatique Performance Line Plus,35300.0,126,https://www.latribuneauto.com/caracteristiques-voitures-neuves/DS/modele/DS-3-Crossback,False,
1380,DS,DS-3-Crossback,1.5 BlueHDi 130 Automatique Grand Chic,37000.0,126,https://www.latribuneauto.com/caracteristiques-voitures-neuves/DS/modele/DS-3-Crossback,False,
1381,DS,DS-3-Crossback,1.5 BlueHDi 100 Connected Chic,31400.0,119,https://www.latribuneauto.com/caracteristiques-voitures-neuves/DS/modele/DS-3-Crossback,False,
1382,DS,DS-3-Crossback,1.5 BlueHDi 130 Automatique Connected Chic,34400.0,126,https://www.latribuneauto.com/caracteristiques-voitures-neuves/DS/modele/DS-3-Crossback,False,
1383,DS,DS-3-Crossback,1.5 BlueHDi 130 Automatique Ines de la Fressange Paris,37400.0,126,https://www.latribuneauto.com/caracteristiques-voitures-neuves/DS/modele/DS-3-Crossback,False,
1384,DS,DS-4,1.2 PureTech 130 Automatique Bastille,29200.0,135,https://www.latribuneauto.com/caracteristiques-voitures-neuves/DS/modele/DS-4,False,
1385,DS,DS-4,1.2 PureTech 130 Automatique Bastille plus,30200.0,135,https://www.latribuneauto.com/caracteristiques-voitures-neuves/DS/modele/DS-4,False,
1386,DS,DS-4,1.2 PureTech 130 Automatique Performance Line,32900.0,135,https://www.latribuneauto.com/caracteristiques-voitures-neuves/DS/modele/DS-4,False,
1387,DS,DS-4,1.2 PureTech 130 Automatique Trocadero,35400.0,135,https://www.latribuneauto.com/caracteristiques-voitures-neuves/DS/modele/DS-4,False,
1388,DS,DS-4,1.2 PureTech 130 Automatique Cross Trocadero,36000.0,135,https://www.latribuneauto.com/caracteristiques-voitures-neuves/DS/modele/DS-4,False,
1389,DS,DS-4,1.2 PureTech 130 Automatique Performance Line plus,37100.0,135,https://www.latribuneauto.com/caracteristiques-voitures-neuves/DS/modele/DS-4,False,
1390,DS,DS-4,1.2 PureTech 130 Automatique Rivoli,38900.0,135,https://www.latribuneauto.com/caracteristiques-voitures-neuves/DS/modele/DS-4,False,
1391,DS,DS-4,1.2 PureTech 130 Automatique Cross Rivoli,39500.0,135,https://www.latribuneauto.com/caracteristiques-voitures-neuves/DS/modele/DS-4,False,
1392,DS,DS-4,1.6 PureTech 180 Automatique Performance Line,35400.0,146,https://www.latribuneauto.com/caracteristiques-voitures-neuves/DS/modele/DS-4,False,
1393,DS,DS-4,1.6 PureTech 180 Automatique Trocadero,37900.0,146,https://www.latribuneauto.com/caracteristiques-voitures-neuves/DS/modele/DS-4,False,
